,categories,published_year,average_rating,num_pages,ratings_count,tipo_avaliacao
5745,30,2005,3.55,352,607.0,abaixo da média
5746,35,2006,3.9,299,4386.0,abaixo da média
5747,30,2005,3.12,244,126.0,abaixo da média
5748,30,2007,3.6,273,36508.0,abaixo da média
5749,48,2007,4.08,294,5255.0,acima da média
5750,49,2007,3.55,320,36.0,abaixo da média
5751,36,2006,3.79,399,1788.0,abaixo da média
5752,30,2006,3.62,352,450.0,abaixo da média
5753,30,2005,3.32,242,395.0,abaixo da média
5754,30,2006,4.07,256,1023.0,acima da média
5755,30,2007,4.06,256,21814.0,acima da média
5756,30,2006,3.63,289,50926.0,abaixo da média
5757,54,2004,3.79,84,200.0,abaixo da média
5758,44,2006,3.63,149,1594.0,abaixo da média
5759,39,2005,3.76,249,1755.0,abaixo da média
5760,30,2005,3.36,272,15787.0,abaixo da média
5761,30,2005,2.78,352,1427.0,abaixo da média
5762,8,2004,4.19,832,13312.0,acima da média
5763,30,1993,4.07,144,24345.0,acima da média
5764,36,2005,3.97,410,2056.0,acima da média
5765,56,2006,4.0,319,13231.0,acima da média
5766,30,2005,3.73,224,7095.0,abaixo da média
5767,36,2005,4.13,384,6593.0,acima da média
5768,30,2004,3.53,328,939.0,abaixo da média
5769,25,2005,4.19,251,20993.0,acima da média
5770,30,2006,3.82,489,13789.0,abaixo da média
5771,30,2006,4.13,467,206089.0,acima da média
5772,30,2007,3.73,338,4844.0,abaixo da média
5773,30,2005,3.75,391,31270.0,abaixo da média
5774,30,1961,4.11,240,1144.0,acima da média
5775,30,2005,2.89,128,641.0,abaixo da média
5776,8,2004,4.15,368,2470.0,acima da média
5777,30,2003,3.69,128,4724.0,abaixo da média
5778,30,2005,3.45,272,1555.0,abaixo da média
5779,30,2005,4.15,368,10953.0,acima da média
5780,30,2005,3.89,608,1921.0,abaixo da média
5781,30,2006,3.85,375,8140.0,abaixo da média
5782,30,2007,3.67,252,9235.0,abaixo da média
5783,30,2007,3.84,362,1120.0,abaixo da média
5784,45,2006,3.43,464,233.0,abaixo da média
5785,30,2005,4.2,320,3842.0,acima da média
5786,30,2006,3.51,195,18513.0,abaixo da média
5787,30,2007,3.7,445,11227.0,abaixo da média
5788,30,2005,4.06,336,10094.0,acima da média
5789,30,2005,4.22,480,9001.0,acima da média
5790,41,2006,3.95,113,100.0,acima da média
5791,12,2002,4.19,288,3238.0,acima da média
5792,12,2003,3.54,96,74.0,abaixo da média
5793,49,1998,4.51,144,10070.0,acima da média
5794,12,2004,4.19,96,2505.0,acima da média
5795,12,2004,4.13,287,9912.0,acima da média
5796,12,2005,4.56,224,18.0,acima da média
5797,12,2004,4.1,216,50214.0,acima da média
5798,12,2006,3.4,144,659.0,abaixo da média
5799,12,2006,2.86,144,43.0,abaixo da média
5800,49,2002,4.28,160,17506.0,acima da média
5801,12,2007,4.23,224,31958.0,acima da média
5802,30,2006,3.32,128,501.0,abaixo da média
5803,12,2006,4.65,612,14849.0,acima da média
5804,49,2006,4.11,187,1522.0,acima da média
5805,12,2006,3.94,144,1729.0,acima da média
5806,12,2007,3.58,128,4288.0,abaixo da média
5807,12,2007,3.48,144,75.0,abaixo da média
5808,40,2007,3.18,144,136.0,abaixo da média
5809,22,2004,3.17,384,245.0,abaixo da média
5810,30,2007,3.67,340,1851.0,abaixo da média
5811,16,2004,4.07,336,4248.0,acima da média
5812,16,2006,4.0,320,7463.0,acima da média
5813,8,2006,3.74,239,2184.0,abaixo da média
5814,8,2003,3.95,115,14.0,acima da média
5815,16,2005,3.86,243,1681.0,abaixo da média
5816,49,2005,4.06,452,2.0,acima da média
5817,9,2004,4.04,128,458.0,acima da média
5818,35,2007,4.11,298,59.0,acima da média
5819,66,2003,3.74,351,2107.0,abaixo da média
5820,49,2003,3.78,4,1.0,abaixo da média
5821,40,2005,4.12,160,665.0,acima da média
5822,40,2005,4.3,160,1346.0,acima da média
5823,40,2004,3.95,208,721.0,acima da média
5824,40,2004,4.19,208,491.0,acima da média
5825,40,2004,3.83,213,393.0,abaixo da média
5826,40,2004,4.13,248,553.0,acima da média
5827,40,2004,3.91,224,1481.0,acima da média
5828,63,2004,4.29,224,3067.0,acima da média
5829,18,2005,4.1,192,24.0,acima da média
5830,40,2006,3.81,305,350.0,abaixo da média
5831,40,2006,3.93,160,724.0,acima da média
5832,30,2005,4.18,144,357.0,acima da média
5833,40,2006,4.17,32,6.0,acima da média
5834,15,2003,3.6,600,52.0,abaixo da média
5835,45,2003,2.0,240,0.0,abaixo da média
5836,44,2005,4.47,304,15.0,acima da média
5837,36,2005,3.97,288,55.0,acima da média
5838,45,2008,3.59,264,14.0,abaixo da média
5839,45,2006,3.75,182,424.0,abaixo da média
5840,58,2006,4.04,534,1147.0,acima da média
5841,52,2006,3.41,273,1067.0,abaixo da média
5842,17,1987,4.29,583,12286.0,acima da média
5844,11,2009,4.04,217,2258.0,acima da média
5845,49,2004,4.18,52,15216.0,acima da média
5846,1,2007,4.21,416,1404.0,acima da média
5847,36,2006,3.45,357,354.0,abaixo da média
5848,30,2006,3.59,135,592.0,abaixo da média
5849,30,2006,3.82,100,10.0,abaixo da média
5850,30,2006,4.16,656,6215.0,acima da média
5851,49,2019,4.32,224,8206.0,acima da média
5852,50,2007,3.71,122,80050.0,abaixo da média
5853,36,2019,3.72,46,605.0,abaixo da média
5854,36,2019,3.66,92,2477.0,abaixo da média
5855,36,2019,3.59,362,669.0,abaixo da média
5856,36,2019,4.13,192,2.0,acima da média
5857,36,2019,3.93,368,29.0,acima da média
5858,30,2003,3.62,276,186.0,abaixo da média
5859,49,2003,3.8,248,454.0,abaixo da média
5860,49,2005,3.88,552,233.0,abaixo da média
5861,49,2005,4.91,100,11.0,acima da média
5862,30,2006,3.55,256,42.0,abaixo da média
5863,30,2006,4.31,332,489.0,acima da média
5864,36,2004,3.22,615,9.0,abaixo da média
5865,22,2005,4.23,200,10.0,acima da média
5866,12,2003,3.86,175,886.0,abaixo da média
5867,12,2005,3.96,180,286.0,acima da média
5868,40,2005,4.3,384,208.0,acima da média
5869,30,2005,4.11,391,3546.0,acima da média
5870,30,2007,4.15,351,2771.0,acima da média
5871,45,2006,4.13,234,1321.0,acima da média
5872,30,2005,3.98,418,195372.0,acima da média
5873,21,2005,3.69,144,706.0,abaixo da média
5874,30,2005,3.79,416,2001.0,abaixo da média
5875,30,2005,3.58,352,440.0,abaixo da média
5876,26,2004,4.26,1260,84.0,acima da média
5877,30,2005,4.0,349,10409.0,acima da média
5878,30,2005,3.89,276,22399.0,abaixo da média
5879,30,2005,3.93,262,9996.0,acima da média
5880,30,2005,3.98,288,11269.0,acima da média
5881,30,2005,4.02,304,38583.0,acima da média
5882,30,2006,3.8,416,313.0,abaixo da média
5883,30,2005,4.02,570,2714.0,acima da média
5884,30,2005,4.13,458,32510.0,acima da média
5885,30,2006,3.75,420,1299.0,abaixo da média
5886,30,2004,4.13,259,76746.0,acima da média
5887,30,2006,4.2,356,54596.0,acima da média
5888,30,2006,4.3,356,44804.0,acima da média
5889,30,2006,4.14,352,12407.0,acima da média
5890,30,2005,3.96,576,45.0,acima da média
5891,30,2005,3.89,535,14167.0,abaixo da média
5892,30,2006,3.58,314,1971.0,abaixo da média
5893,30,2007,3.8,336,912.0,abaixo da média
5894,30,2006,4.01,576,5453.0,acima da média
5895,30,2007,3.89,544,691.0,abaixo da média
5896,30,2007,3.92,384,914.0,acima da média
5897,30,2006,3.65,449,163786.0,abaixo da média
5898,30,2006,3.88,736,2279854.0,abaixo da média
5899,30,2006,3.7,736,4864.0,abaixo da média
5900,8,2006,3.6,389,1119.0,abaixo da média
5901,30,2007,3.97,400,14764.0,acima da média
5902,30,2006,4.04,597,8118.0,acima da média
5903,30,2006,3.95,617,2989.0,acima da média
5904,30,2006,3.48,292,21371.0,abaixo da média
5905,30,2006,3.41,261,4631.0,abaixo da média
5906,30,2006,3.92,602,11144.0,acima da média
5907,30,2006,3.84,433,1630.0,abaixo da média
5908,40,2005,4.33,362,58923.0,acima da média
5909,40,2005,3.6,208,4097.0,abaixo da média
5910,40,2006,4.32,347,45112.0,acima da média
5911,40,2006,4.0,40,5200.0,acima da média
5912,70,2006,3.76,213,209572.0,abaixo da média
5913,63,2006,3.58,250,385.0,abaixo da média
5914,40,2007,3.73,32,347.0,abaixo da média
5915,40,2007,3.65,250,1005.0,abaixo da média
5916,40,2007,3.94,271,2478.0,acima da média
5917,25,2006,3.66,208,51316.0,abaixo da média
5918,40,2006,4.17,186,17654.0,acima da média
5919,52,2004,3.98,84,32.0,acima da média
5920,49,2003,3.87,6,589.0,abaixo da média
5921,49,2006,3.39,553,22.0,abaixo da média
5922,30,2005,3.36,261,13.0,abaixo da média
5923,30,2006,4.22,290,2117.0,acima da média
5924,30,2005,3.64,272,129.0,abaixo da média
5925,21,2006,3.87,80,4220.0,abaixo da média
5926,50,2005,4.51,256,2762.0,acima da média
5927,12,2005,4.4,184,1614.0,acima da média
5928,12,2005,4.4,176,818.0,acima da média
5929,12,2006,4.56,200,12344.0,acima da média
5930,40,2006,4.57,240,2777.0,acima da média
5931,12,2006,4.35,208,251.0,acima da média
5932,12,2006,3.79,208,329.0,abaixo da média
5933,12,2006,4.36,208,7914.0,acima da média
5934,12,2006,4.12,208,313.0,acima da média
5935,12,2006,4.57,192,8568.0,acima da média
5936,12,2006,4.6,200,8273.0,acima da média
5937,12,2006,4.08,182,772.0,acima da média
5938,12,2007,4.5,208,965.0,acima da média
5939,12,2006,4.26,201,16310.0,acima da média
5940,12,2006,4.22,205,949.0,acima da média
5941,12,2006,4.42,208,310.0,acima da média
5942,12,2007,3.96,208,292.0,acima da média
5943,12,2007,4.59,192,7335.0,acima da média
5944,12,2006,4.1,208,309.0,acima da média
5945,12,2007,3.94,192,311.0,acima da média
5946,12,2007,4.36,216,5777.0,acima da média
5947,12,2007,4.59,192,8313.0,acima da média
5948,12,2007,3.99,196,23.0,acima da média
5949,40,2006,3.83,135,1364.0,abaixo da média
5950,40,2006,3.86,123,832.0,abaixo da média
5951,40,2006,3.89,119,713.0,abaixo da média
5952,40,2006,3.97,122,630.0,acima da média
5953,40,2007,4.35,312,5432.0,acima da média
5954,40,2006,4.05,144,532.0,acima da média
5955,40,2007,4.24,280,10165.0,acima da média
5956,63,2006,3.81,192,109.0,abaixo da média
5957,5,2007,3.56,240,17.0,abaixo da média
5959,30,2006,2.55,272,33.0,abaixo da média
5960,30,2007,3.78,232,10.0,abaixo da média
5968,30,2002,4.0,394,8.0,acima da média
5969,50,2002,4.13,450,326.0,acima da média
5970,40,1995,4.02,33,203.0,acima da média
5971,8,1994,4.1,372,10.0,acima da média
5972,49,2000,5.0,96,1.0,acima da média
5973,30,2000,3.62,455,21233.0,abaixo da média
5974,40,2000,4.01,356,72.0,acima da média
5975,30,2005,2.62,242,119.0,abaixo da média
5976,30,2006,3.99,696,118.0,acima da média
5977,30,2006,4.1,300,1347.0,acima da média
5978,30,1999,3.78,304,2235.0,abaixo da média
5979,30,2000,3.63,384,755.0,abaixo da média
5980,30,2003,3.6,240,1051.0,abaixo da média
5981,30,1994,3.5,256,7696.0,abaixo da média
5982,30,2001,3.46,256,775.0,abaixo da média
5983,30,2002,3.92,256,845.0,acima da média
5984,30,2002,3.63,256,5626.0,abaixo da média
5985,30,2004,4.12,157,8.0,acima da média
5986,40,2003,4.18,32,601.0,acima da média
5987,8,2005,4.34,176,254.0,acima da média
5988,30,1997,3.94,160,18.0,acima da média
5989,33,1997,3.69,152,32.0,abaixo da média
5990,30,1994,3.58,240,1521.0,abaixo da média
5991,8,2007,3.95,112,1017.0,acima da média
5992,54,2000,4.16,85,1648.0,acima da média
5993,46,1997,4.09,240,234.0,acima da média
5994,30,2002,4.41,400,137.0,acima da média
5995,35,2002,4.4,784,2870.0,acima da média
5996,55,2004,4.75,144,4.0,acima da média
5997,8,2001,4.07,384,476.0,acima da média
5998,51,2003,4.23,66,13.0,acima da média
5999,30,2006,4.02,342,10282.0,acima da média
6000,30,2006,4.08,588,4133.0,acima da média
6001,30,1995,3.27,319,48.0,abaixo da média
6002,50,2005,3.9,184,147.0,abaixo da média
6003,50,2005,4.43,64,7.0,acima da média
6004,50,2006,4.05,144,621.0,acima da média
6005,36,1989,4.1,30,758.0,acima da média
6006,30,2001,3.89,228,4125.0,abaixo da média
6007,40,2003,3.88,215,4787.0,abaixo da média
6008,49,1988,4.2,61,530.0,acima da média
6009,8,1995,3.77,640,231.0,abaixo da média
6010,22,1991,3.94,48,17.0,acima da média
6011,30,2005,4.07,187,329.0,acima da média
6012,50,1989,3.48,238,10.0,abaixo da média
6013,21,1994,4.46,137,7970.0,acima da média
6014,30,1995,3.81,126,3235.0,abaixo da média
6015,16,1997,3.9,272,52.0,abaixo da média
6016,25,2001,3.86,272,98.0,abaixo da média
6017,16,2004,3.78,520,5651.0,abaixo da média
6018,55,2000,3.59,384,58.0,abaixo da média
6019,63,2002,4.06,500,137.0,acima da média
6020,30,1969,3.88,315,1233.0,abaixo da média
6022,52,1995,4.33,125,9.0,acima da média
6023,21,2002,3.55,69,1309.0,abaixo da média
6024,21,2003,3.58,96,89.0,abaixo da média
6025,66,1998,3.88,222,17.0,abaixo da média
6026,48,2005,4.67,496,14.0,acima da média
6027,41,2000,3.0,96,1.0,abaixo da média
6028,66,1996,3.86,205,193.0,abaixo da média
6029,30,1999,4.11,279,45545.0,acima da média
6030,36,1990,3.59,384,2742.0,abaixo da média
6031,30,2004,4.05,512,156.0,acima da média
6032,50,2005,4.22,258,49.0,acima da média
6033,44,2006,3.31,218,67.0,abaixo da média
6034,30,2006,3.6,282,9635.0,abaixo da média
6035,30,1991,3.54,311,247.0,abaixo da média
6036,49,1992,3.21,96,30.0,abaixo da média
6037,49,1998,4.07,208,1291.0,acima da média
6038,12,2002,4.03,48,13.0,acima da média
6039,63,1990,3.56,175,245.0,abaixo da média
6040,9,2002,4.22,341,6696.0,acima da média
6041,66,1999,3.36,384,28.0,abaixo da média
6042,12,2010,3.56,61,9.0,abaixo da média
6043,30,1999,3.64,213,73.0,abaixo da média
6044,58,1994,3.22,160,9.0,abaixo da média
6045,58,1999,3.96,162,492.0,acima da média
6046,30,1999,3.66,122,1064.0,abaixo da média
6047,39,1991,4.25,880,202.0,acima da média
6048,40,1993,4.25,24,20885.0,acima da média
6049,8,1997,3.95,288,249.0,acima da média
6050,12,1992,3.79,128,4168.0,abaixo da média
6051,12,1992,4.54,217,49151.0,acima da média
6052,12,1993,4.08,200,13358.0,acima da média
6053,12,1995,3.44,80,664.0,abaixo da média
6054,12,1997,4.17,160,3375.0,acima da média
6055,12,1995,4.24,111,80439.0,acima da média
6056,12,1991,4.25,233,158629.0,acima da média
6057,12,1995,3.77,96,6265.0,abaixo da média
6058,49,1991,4.52,191,35864.0,acima da média
6059,12,1997,4.25,231,45332.0,acima da média
6060,12,1997,4.22,95,12206.0,acima da média
6061,40,1997,3.97,93,3601.0,acima da média
6062,12,1999,3.95,288,166.0,acima da média
6063,12,1999,3.36,95,11.0,abaixo da média
6064,12,2000,4.24,224,3811.0,acima da média
6065,40,2000,3.93,144,214.0,acima da média
6066,30,2001,4.22,208,5791.0,acima da média
6067,59,2000,4.16,200,4100.0,acima da média
6068,49,2004,4.32,144,12298.0,acima da média
6069,49,2003,4.43,144,10076.0,acima da média
6070,58,2005,3.83,224,434.0,abaixo da média
6071,36,1996,0.0,285,0.0,abaixo da média
6072,18,2003,4.22,80,23.0,acima da média
6073,30,1994,3.82,772,202.0,abaixo da média
6074,30,2001,3.85,432,9227.0,abaixo da média
6075,30,1996,3.8,250,184.0,abaixo da média
6076,30,2003,3.98,245,2368.0,acima da média
6077,45,1996,3.82,200,11.0,abaixo da média
6078,30,1996,3.94,484,2457.0,acima da média
6079,30,1998,3.5,96,38.0,abaixo da média
6080,32,1998,3.37,139,27.0,abaixo da média
6081,8,1997,4.39,192,423.0,acima da média
6082,30,1997,4.15,398,371.0,acima da média
6083,8,2004,3.44,308,2214.0,abaixo da média
6084,16,2006,3.89,100,128.0,abaixo da média
6085,30,2007,4.08,335,1198632.0,acima da média
6086,58,2004,3.94,540,26.0,acima da média
6087,58,2005,4.09,372,11.0,acima da média
6088,22,1992,4.01,48,221.0,acima da média
6089,36,1992,4.32,493,677.0,acima da média
6090,22,1995,3.96,384,398.0,acima da média
6091,8,1994,3.85,192,918.0,abaixo da média
6092,42,1998,3.91,481,635.0,acima da média
6093,10,1999,3.9,411,246.0,abaixo da média
6094,36,2001,3.72,192,80.0,abaixo da média
6095,36,2001,4.18,272,1225.0,acima da média
6096,36,2003,4.08,619,38.0,acima da média
6097,36,2004,4.14,276,628.0,acima da média
6098,8,2005,4.06,448,359.0,acima da média
6099,30,1993,3.75,368,1975.0,abaixo da média
6100,36,1996,4.05,315,264.0,acima da média
6101,49,2001,4.33,416,6.0,acima da média
6102,67,2005,4.29,912,12.0,acima da média
6103,68,2006,3.96,964,433.0,acima da média
6104,58,2005,4.0,179,13.0,acima da média
6105,63,2000,4.1,464,17.0,acima da média
6106,45,2000,4.2,238,24.0,acima da média
6107,12,1990,3.98,221,1023.0,acima da média
6108,30,2003,3.88,176,1395.0,abaixo da média
6109,40,2002,3.7,138,29228.0,abaixo da média
6110,54,2004,3.82,512,11.0,abaixo da média
6111,30,2005,3.8,284,1676.0,abaixo da média
6112,40,2006,4.27,32,296.0,acima da média
6113,49,2006,4.2,32,73.0,acima da média
6114,58,1997,4.0,128,41.0,acima da média
6115,30,2004,3.74,256,287.0,abaixo da média
6117,29,1996,3.94,302,31.0,acima da média
6118,30,1995,3.75,260,122.0,abaixo da média
6119,30,2001,3.67,211,45.0,abaixo da média
6120,32,2005,4.15,242,36.0,acima da média
6121,32,2000,3.97,208,63.0,acima da média
6122,32,2000,4.45,288,30.0,acima da média
6123,32,2004,3.9,180,62.0,abaixo da média
6124,49,2005,3.81,197,19.0,abaixo da média
6125,32,2005,3.62,180,26.0,abaixo da média
6126,32,2002,3.73,170,40.0,abaixo da média
6127,32,2006,4.0,189,16.0,acima da média
6128,5,2004,4.0,144,19.0,acima da média
6129,8,1998,4.28,496,536.0,acima da média
6130,66,1999,3.84,384,583.0,abaixo da média
6131,12,1997,3.99,400,132.0,acima da média
6132,12,2003,3.95,200,3083.0,acima da média
6133,12,2003,4.02,192,1065.0,acima da média
6134,30,1997,3.97,293,168.0,acima da média
6135,45,1987,3.56,149,38.0,abaixo da média
6136,30,2003,3.77,284,611.0,abaixo da média
6137,30,2004,3.73,276,1148.0,abaixo da média
6138,58,1998,4.67,158,6.0,acima da média
6139,12,2006,4.02,250,353.0,acima da média
6140,12,2006,3.95,242,528.0,acima da média
6141,12,2006,4.07,184,1522.0,acima da média
6142,12,2006,3.48,184,163.0,abaixo da média
6143,12,2004,4.1,208,3254.0,acima da média
6144,12,2000,3.73,225,289.0,abaixo da média
6145,40,2001,3.46,144,119.0,abaixo da média
6146,12,2002,3.89,220,894.0,abaixo da média
6147,12,2004,3.84,46,1627.0,abaixo da média
6148,5,2003,4.26,200,35.0,acima da média
6149,12,2003,3.85,128,868.0,abaixo da média
6150,31,2006,4.04,163,44.0,acima da média
6151,49,1995,4.25,131,4.0,acima da média
6152,45,1996,3.57,203,7.0,abaixo da média
6153,12,2005,4.16,224,7405.0,acima da média
6154,52,1998,4.32,125,754.0,acima da média
6155,59,2000,3.97,366,13688.0,acima da média
6156,46,2002,4.38,482,4965.0,acima da média
6157,9,2005,3.9,191,57.0,abaixo da média
6158,50,2000,4.14,144,7.0,acima da média
6159,8,2003,4.31,192,59.0,acima da média
6160,9,1998,3.49,275,56.0,abaixo da média
6161,63,2005,4.05,224,1357.0,acima da média
6162,42,2002,3.27,351,4.0,abaixo da média
6163,36,2004,3.43,479,7.0,abaixo da média
6164,58,1998,4.16,336,75417.0,acima da média
6165,47,2003,3.56,207,9836.0,abaixo da média
6166,30,1995,3.92,432,9450.0,acima da média
6167,8,1997,4.08,291,89841.0,acima da média
6168,56,1997,3.99,384,62.0,acima da média
6169,8,1998,3.73,247,27781.0,abaixo da média
6170,30,1998,4.02,413,5991.0,acima da média
6171,30,2000,3.94,323,802.0,acima da média
6172,25,2001,4.12,224,786.0,acima da média
6173,8,2002,3.59,384,875.0,abaixo da média
6174,30,2002,3.73,416,3253.0,abaixo da média
6175,63,1999,4.31,200,188.0,acima da média
6176,35,2006,4.11,180,367.0,acima da média
6177,30,2000,3.87,448,1705.0,abaixo da média
6178,54,1999,3.83,417,18.0,abaixo da média
6179,47,2006,3.5,455,20.0,abaixo da média
6180,55,2005,3.92,240,128.0,acima da média
6181,36,2005,4.4,612,1696.0,acima da média
6182,30,2002,3.84,320,13878.0,abaixo da média
6183,30,2001,3.32,352,69.0,abaixo da média
6184,10,2005,3.85,464,144.0,abaixo da média
6185,40,2006,3.47,213,802.0,abaixo da média
6186,25,2006,4.07,271,9486.0,acima da média
6187,9,1999,4.28,224,337.0,acima da média
6188,9,2003,4.12,160,232.0,acima da média
6189,58,2002,4.22,160,943.0,acima da média
6190,52,2003,4.42,224,330.0,acima da média
6191,9,2004,4.13,229,140443.0,acima da média
6192,58,1998,4.07,204,501.0,acima da média
6193,58,1999,4.2,383,18779.0,acima da média
6194,58,2001,4.05,184,580.0,acima da média
